index,recipient,donor,slot,implementation,runtime_status,offer_eligible,adapter,exclusion_reason,evidence
2619,falco,game_and_watch,dair,implemented,untested,True,common-aerial,,[]
2620,falco,kirby,nair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
2621,falco,kirby,fair,implemented,untested,True,common-aerial,,[]
2622,falco,kirby,bair,implemented,untested,True,common-aerial,,[]
2623,falco,kirby,uair,implemented,untested,True,common-aerial,,[]
2624,falco,kirby,dair,implemented,untested,True,common-aerial,,[]
2625,falco,bowser,nair,implemented,untested,True,common-aerial,,[]
2626,falco,bowser,fair,implemented,untested,True,common-aerial,,[]
2627,falco,bowser,bair,implemented,untested,True,common-aerial,,[]
2628,falco,bowser,uair,implemented,untested,True,common-aerial,,[]
2629,falco,bowser,dair,implemented,untested,True,common-aerial,,[]
2630,falco,link,nair,implemented,untested,True,common-aerial,,[]
2631,falco,link,fair,implemented,untested,True,common-aerial,,[]
2632,falco,link,bair,implemented,untested,True,common-aerial,,[]
2633,falco,link,uair,implemented,untested,True,common-aerial,,[]
2634,falco,link,dair,implemented,untested,True,link-down-bounce,,[]
2635,falco,luigi,nair,implemented,untested,True,common-aerial,,[]
2636,falco,luigi,fair,implemented,untested,True,common-aerial,,[]
2637,falco,luigi,bair,implemented,untested,True,common-aerial,,[]
2638,falco,luigi,uair,implemented,untested,True,common-aerial,,[]
2639,falco,luigi,dair,implemented,untested,True,common-aerial,,[]
2640,falco,mario,nair,implemented,untested,True,common-aerial,,[]
2641,falco,mario,fair,implemented,untested,True,common-aerial,,[]
2642,falco,mario,bair,implemented,untested,True,common-aerial,,[]
2643,falco,mario,uair,implemented,untested,True,common-aerial,,[]
2644,falco,mario,dair,implemented,untested,True,common-aerial,,[]
2645,falco,marth,nair,implemented,untested,True,common-aerial,,[]
2646,falco,marth,fair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
2647,falco,marth,bair,implemented,untested,True,common-aerial,,[]
2648,falco,marth,uair,implemented,untested,True,common-aerial,,[]
2649,falco,marth,dair,implemented,untested,True,common-aerial,,[]
2650,falco,mewtwo,nair,implemented,untested,True,common-aerial,,[]
2651,falco,mewtwo,fair,implemented,untested,True,common-aerial,,[]
2652,falco,mewtwo,bair,implemented,untested,True,common-aerial,,[]
2653,falco,mewtwo,uair,implemented,untested,True,common-aerial,,[]
2654,falco,mewtwo,dair,implemented,untested,True,common-aerial,,[]
2655,falco,ness,nair,implemented,untested,True,common-aerial,,[]
2656,falco,ness,fair,implemented,untested,True,common-aerial,,[]
2657,falco,ness,bair,implemented,untested,True,common-aerial,,[]
2658,falco,ness,uair,implemented,untested,True,common-aerial,,[]
2659,falco,ness,dair,implemented,untested,True,common-aerial,,[]
2660,falco,peach,nair,implemented,untested,True,common-aerial,,[]
2661,falco,peach,fair,implemented,untested,True,common-aerial,,[]
2662,falco,peach,bair,implemented,untested,True,common-aerial,,[]
2663,falco,peach,uair,implemented,untested,True,common-aerial,,[]
2664,falco,peach,dair,implemented,untested,True,common-aerial,,[]
2665,falco,pikachu,nair,implemented,untested,True,common-aerial,,[]
2666,falco,pikachu,fair,implemented,untested,True,common-aerial,,[]
2667,falco,pikachu,bair,implemented,untested,True,common-aerial,,[]
2668,falco,pikachu,uair,implemented,untested,True,common-aerial,,[]
2669,falco,pikachu,dair,implemented,untested,True,common-aerial,,[]
2670,falco,ice_climbers,nair,implemented,untested,True,common-aerial,,[]
2671,falco,ice_climbers,fair,implemented,untested,True,common-aerial,,[]
2672,falco,ice_climbers,bair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
2673,falco,ice_climbers,uair,implemented,untested,True,common-aerial,,[]
2674,falco,ice_climbers,dair,implemented,untested,True,common-aerial,,[]
2675,falco,jigglypuff,nair,implemented,untested,True,common-aerial,,[]
2676,falco,jigglypuff,fair,implemented,untested,True,common-aerial,,[]
2677,falco,jigglypuff,bair,implemented,untested,True,common-aerial,,[]
2678,falco,jigglypuff,uair,implemented,untested,True,common-aerial,,[]
2679,falco,jigglypuff,dair,implemented,untested,True,common-aerial,,[]
2680,falco,samus,nair,implemented,untested,True,common-aerial,,[]
2681,falco,samus,fair,implemented,untested,True,common-aerial,,[]
2682,falco,samus,bair,implemented,untested,True,common-aerial,,[]
2683,falco,samus,uair,implemented,untested,True,common-aerial,,[]
2684,falco,samus,dair,implemented,untested,True,common-aerial,,[]
2685,falco,yoshi,nair,implemented,untested,True,common-aerial,,[]
2686,falco,yoshi,fair,implemented,untested,True,common-aerial,,[]
2687,falco,yoshi,bair,implemented,untested,True,common-aerial,,[]
2688,falco,yoshi,uair,implemented,untested,True,common-aerial,,[]
2689,falco,yoshi,dair,implemented,untested,True,common-aerial,,[]
2690,falco,zelda,nair,implemented,untested,True,common-aerial,,[]
2691,falco,zelda,fair,implemented,untested,True,common-aerial,,[]
2692,falco,zelda,bair,implemented,untested,True,common-aerial,,[]
2693,falco,zelda,uair,implemented,untested,True,common-aerial,,[]
2694,falco,zelda,dair,implemented,untested,True,common-aerial,,[]
2695,falco,sheik,nair,implemented,untested,True,common-aerial,,[]
2696,falco,sheik,fair,implemented,untested,True,common-aerial,,[]
2697,falco,sheik,bair,implemented,untested,True,common-aerial,,[]
2698,falco,sheik,uair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
2699,falco,sheik,dair,implemented,untested,True,common-aerial,,[]
2700,falco,falco,nair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
2701,falco,falco,fair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
2702,falco,falco,bair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
2703,falco,falco,uair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
2704,falco,falco,dair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
2705,falco,young_link,nair,implemented,untested,True,common-aerial,,[]
2706,falco,young_link,fair,implemented,untested,True,common-aerial,,[]
2707,falco,young_link,bair,implemented,untested,True,common-aerial,,[]
2708,falco,young_link,uair,implemented,untested,True,common-aerial,,[]
2709,falco,young_link,dair,implemented,untested,True,link-down-bounce,,[]
2710,falco,dr_mario,nair,implemented,untested,True,common-aerial,,[]
2711,falco,dr_mario,fair,implemented,untested,True,common-aerial,,[]
2712,falco,dr_mario,bair,implemented,untested,True,common-aerial,,[]
2713,falco,dr_mario,uair,implemented,untested,True,common-aerial,,[]
2714,falco,dr_mario,dair,implemented,untested,True,common-aerial,,[]
2715,falco,roy,nair,implemented,untested,True,common-aerial,,[]
2716,falco,roy,fair,implemented,untested,True,common-aerial,,[]
2717,falco,roy,bair,implemented,untested,True,common-aerial,,[]
2718,falco,roy,uair,implemented,untested,True,common-aerial,,[]
2719,falco,roy,dair,implemented,untested,True,common-aerial,,[]
2720,falco,pichu,nair,implemented,untested,True,common-aerial,,[]
2721,falco,pichu,fair,implemented,untested,True,common-aerial,,[]
2722,falco,pichu,bair,implemented,untested,True,common-aerial,,[]
2723,falco,pichu,uair,implemented,untested,True,common-aerial,,[]
2724,falco,pichu,dair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
2725,falco,ganondorf,nair,implemented,untested,True,common-aerial,,[]
2726,falco,ganondorf,fair,implemented,untested,True,common-aerial,,[]
2727,falco,ganondorf,bair,implemented,untested,True,common-aerial,,[]
2728,falco,ganondorf,uair,implemented,untested,True,common-aerial,,[]
2729,falco,ganondorf,dair,implemented,untested,True,common-aerial,,[]
2730,young_link,captain_falcon,nair,implemented,untested,True,common-aerial,,[]
2731,young_link,captain_falcon,fair,implemented,untested,True,common-aerial,,[]
2732,young_link,captain_falcon,bair,implemented,untested,True,common-aerial,,[]
2733,young_link,captain_falcon,uair,implemented,untested,True,common-aerial,,[]
2734,young_link,captain_falcon,dair,implemented,untested,True,common-aerial,,[]
2735,young_link,donkey_kong,nair,implemented,untested,True,common-aerial,,[]
2736,young_link,donkey_kong,fair,implemented,untested,True,common-aerial,,[]
2737,young_link,donkey_kong,bair,implemented,untested,True,common-aerial,,[]
2738,young_link,donkey_kong,uair,implemented,untested,True,common-aerial,,[]
2739,young_link,donkey_kong,dair,implemented,untested,True,common-aerial,,[]
2740,young_link,fox,nair,implemented,untested,True,common-aerial,,[]
2741,young_link,fox,fair,implemented,untested,True,common-aerial,,[]
2742,young_link,fox,bair,implemented,untested,True,common-aerial,,[]
2743,young_link,fox,uair,implemented,untested,True,common-aerial,,[]
2744,young_link,fox,dair,implemented,untested,True,common-aerial,,[]
2745,young_link,game_and_watch,nair,implemented,untested,True,gamewatch-articles,,[]
2746,young_link,game_and_watch,fair,implemented,untested,True,common-aerial,,[]
2747,young_link,game_and_watch,bair,implemented,untested,True,gamewatch-articles,,[]
2748,young_link,game_and_watch,uair,implemented,untested,True,gamewatch-articles,,[]
2749,young_link,game_and_watch,dair,implemented,untested,True,common-aerial,,[]
2750,young_link,kirby,nair,implemented,untested,True,common-aerial,,[]
2751,young_link,kirby,fair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
2752,young_link,kirby,bair,implemented,untested,True,common-aerial,,[]
2753,young_link,kirby,uair,implemented,untested,True,common-aerial,,[]
2754,young_link,kirby,dair,implemented,untested,True,common-aerial,,[]
2755,young_link,bowser,nair,implemented,untested,True,common-aerial,,[]
2756,young_link,bowser,fair,implemented,untested,True,common-aerial,,[]
2757,young_link,bowser,bair,implemented,untested,True,common-aerial,,[]
2758,young_link,bowser,uair,implemented,untested,True,common-aerial,,[]
2759,young_link,bowser,dair,implemented,untested,True,common-aerial,,[]
2760,young_link,link,nair,implemented,untested,True,common-aerial,,[]
2761,young_link,link,fair,implemented,untested,True,common-aerial,,[]
2762,young_link,link,bair,implemented,untested,True,common-aerial,,[]
2763,young_link,link,uair,implemented,untested,True,common-aerial,,[]
2764,young_link,link,dair,implemented,untested,True,link-down-bounce,,[]
2765,young_link,luigi,nair,implemented,untested,True,common-aerial,,[]
2766,young_link,luigi,fair,implemented,untested,True,common-aerial,,[]
2767,young_link,luigi,bair,implemented,untested,True,common-aerial,,[]
2768,young_link,luigi,uair,implemented,untested,True,common-aerial,,[]
2769,young_link,luigi,dair,implemented,untested,True,common-aerial,,[]
2770,young_link,mario,nair,implemented,untested,True,common-aerial,,[]
2771,young_link,mario,fair,implemented,untested,True,common-aerial,,[]
2772,young_link,mario,bair,implemented,untested,True,common-aerial,,[]
2773,young_link,mario,uair,implemented,untested,True,common-aerial,,[]
2774,young_link,mario,dair,implemented,untested,True,common-aerial,,[]
2775,young_link,marth,nair,implemented,untested,True,common-aerial,,[]
2776,young_link,marth,fair,implemented,untested,True,common-aerial,,[]
2777,young_link,marth,bair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
2778,young_link,marth,uair,implemented,untested,True,common-aerial,,[]
2779,young_link,marth,dair,implemented,untested,True,common-aerial,,[]
2780,young_link,mewtwo,nair,implemented,untested,True,common-aerial,,[]
2781,young_link,mewtwo,fair,implemented,untested,True,common-aerial,,[]
2782,young_link,mewtwo,bair,implemented,untested,True,common-aerial,,[]
2783,young_link,mewtwo,uair,implemented,untested,True,common-aerial,,[]
2784,young_link,mewtwo,dair,implemented,untested,True,common-aerial,,[]
2785,young_link,ness,nair,implemented,untested,True,common-aerial,,[]
2786,young_link,ness,fair,implemented,untested,True,common-aerial,,[]
2787,young_link,ness,bair,implemented,untested,True,common-aerial,,[]
2788,young_link,ness,uair,implemented,untested,True,common-aerial,,[]
2789,young_link,ness,dair,implemented,untested,True,common-aerial,,[]
2790,young_link,peach,nair,implemented,untested,True,common-aerial,,[]
2791,young_link,peach,fair,implemented,untested,True,common-aerial,,[]
2792,young_link,peach,bair,implemented,untested,True,common-aerial,,[]
2793,young_link,peach,uair,implemented,untested,True,common-aerial,,[]
2794,young_link,peach,dair,implemented,untested,True,common-aerial,,[]
2795,young_link,pikachu,nair,implemented,untested,True,common-aerial,,[]
2796,young_link,pikachu,fair,implemented,untested,True,common-aerial,,[]
2797,young_link,pikachu,bair,implemented,untested,True,common-aerial,,[]
2798,young_link,pikachu,uair,implemented,untested,True,common-aerial,,[]
2799,young_link,pikachu,dair,implemented,untested,True,common-aerial,,[]
2800,young_link,ice_climbers,nair,implemented,untested,True,common-aerial,,[]
2801,young_link,ice_climbers,fair,implemented,untested,True,common-aerial,,[]
2802,young_link,ice_climbers,bair,implemented,untested,True,common-aerial,,[]
2803,young_link,ice_climbers,uair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
2804,young_link,ice_climbers,dair,implemented,untested,True,common-aerial,,[]
2805,young_link,jigglypuff,nair,implemented,untested,True,common-aerial,,[]
2806,young_link,jigglypuff,fair,implemented,untested,True,common-aerial,,[]
2807,young_link,jigglypuff,bair,implemented,untested,True,common-aerial,,[]
2808,young_link,jigglypuff,uair,implemented,untested,True,common-aerial,,[]
2809,young_link,jigglypuff,dair,implemented,untested,True,common-aerial,,[]
2810,young_link,samus,nair,implemented,untested,True,common-aerial,,[]
2811,young_link,samus,fair,implemented,untested,True,common-aerial,,[]
2812,young_link,samus,bair,implemented,untested,True,common-aerial,,[]
2813,young_link,samus,uair,implemented,untested,True,common-aerial,,[]
2814,young_link,samus,dair,implemented,untested,True,common-aerial,,[]
2815,young_link,yoshi,nair,implemented,untested,True,common-aerial,,[]
2816,young_link,yoshi,fair,implemented,untested,True,common-aerial,,[]
2817,young_link,yoshi,bair,implemented,untested,True,common-aerial,,[]
2818,young_link,yoshi,uair,implemented,untested,True,common-aerial,,[]
2819,young_link,yoshi,dair,implemented,untested,True,common-aerial,,[]
2820,young_link,zelda,nair,implemented,untested,True,common-aerial,,[]
2821,young_link,zelda,fair,implemented,untested,True,common-aerial,,[]
2822,young_link,zelda,bair,implemented,untested,True,common-aerial,,[]
2823,young_link,zelda,uair,implemented,untested,True,common-aerial,,[]
2824,young_link,zelda,dair,implemented,untested,True,common-aerial,,[]
2825,young_link,sheik,nair,implemented,untested,True,common-aerial,,[]
2826,young_link,sheik,fair,implemented,untested,True,common-aerial,,[]
2827,young_link,sheik,bair,implemented,untested,True,common-aerial,,[]
2828,young_link,sheik,uair,implemented,untested,True,common-aerial,,[]
2829,young_link,sheik,dair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
2830,young_link,falco,nair,implemented,untested,True,common-aerial,,[]
2831,young_link,falco,fair,implemented,untested,True,common-aerial,,[]
2832,young_link,falco,bair,implemented,untested,True,common-aerial,,[]
2833,young_link,falco,uair,implemented,untested,True,common-aerial,,[]
2834,young_link,falco,dair,implemented,untested,True,common-aerial,,[]
2835,young_link,young_link,nair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
2836,young_link,young_link,fair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
2837,young_link,young_link,bair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
2838,young_link,young_link,uair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
2839,young_link,young_link,dair,implemented,untested,False,link-down-bounce,Identical donor: keep the native slot,[]
2840,young_link,dr_mario,nair,implemented,untested,True,common-aerial,,[]
2841,young_link,dr_mario,fair,implemented,untested,True,common-aerial,,[]
2842,young_link,dr_mario,bair,implemented,untested,True,common-aerial,,[]
2843,young_link,dr_mario,uair,implemented,untested,True,common-aerial,,[]
2844,young_link,dr_mario,dair,implemented,untested,True,common-aerial,,[]
2845,young_link,roy,nair,implemented,untested,True,common-aerial,,[]
2846,young_link,roy,fair,implemented,untested,True,common-aerial,,[]
2847,young_link,roy,bair,implemented,untested,True,common-aerial,,[]
2848,young_link,roy,uair,implemented,untested,True,common-aerial,,[]
2849,young_link,roy,dair,implemented,untested,True,common-aerial,,[]
2850,young_link,pichu,nair,implemented,untested,True,common-aerial,,[]
2851,young_link,pichu,fair,implemented,untested,True,common-aerial,,[]
2852,young_link,pichu,bair,implemented,untested,True,common-aerial,,[]
2853,young_link,pichu,uair,implemented,untested,True,common-aerial,,[]
2854,young_link,pichu,dair,implemented,untested,True,common-aerial,,[]
2855,young_link,ganondorf,nair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
2856,young_link,ganondorf,fair,implemented,untested,True,common-aerial,,[]
2857,young_link,ganondorf,bair,implemented,untested,True,common-aerial,,[]
2858,young_link,ganondorf,uair,implemented,untested,True,common-aerial,,[]
2859,young_link,ganondorf,dair,implemented,untested,True,common-aerial,,[]
2860,dr_mario,captain_falcon,nair,implemented,untested,True,common-aerial,,[]
2861,dr_mario,captain_falcon,fair,implemented,untested,True,common-aerial,,[]
2862,dr_mario,captain_falcon,bair,implemented,untested,True,common-aerial,,[]
2863,dr_mario,captain_falcon,uair,implemented,untested,True,common-aerial,,[]
2864,dr_mario,captain_falcon,dair,implemented,untested,True,common-aerial,,[]
2865,dr_mario,donkey_kong,nair,implemented,untested,True,common-aerial,,[]
2866,dr_mario,donkey_kong,fair,implemented,untested,True,common-aerial,,[]
2867,dr_mario,donkey_kong,bair,implemented,untested,True,common-aerial,,[]
2868,dr_mario,donkey_kong,uair,implemented,untested,True,common-aerial,,[]
2869,dr_mario,donkey_kong,dair,implemented,untested,True,common-aerial,,[]
2870,dr_mario,fox,nair,implemented,untested,True,common-aerial,,[]
2871,dr_mario,fox,fair,implemented,untested,True,common-aerial,,[]
2872,dr_mario,fox,bair,implemented,untested,True,common-aerial,,[]
2873,dr_mario,fox,uair,implemented,untested,True,common-aerial,,[]
2874,dr_mario,fox,dair,implemented,untested,True,common-aerial,,[]
2875,dr_mario,game_and_watch,nair,implemented,untested,True,gamewatch-articles,,[]
2876,dr_mario,game_and_watch,fair,implemented,untested,True,common-aerial,,[]
2877,dr_mario,game_and_watch,bair,implemented,untested,True,gamewatch-articles,,[]
2878,dr_mario,game_and_watch,uair,implemented,untested,True,gamewatch-articles,,[]
2879,dr_mario,game_and_watch,dair,implemented,untested,True,common-aerial,,[]
2880,dr_mario,kirby,nair,implemented,untested,True,common-aerial,,[]
2881,dr_mario,kirby,fair,implemented,untested,True,common-aerial,,[]
2882,dr_mario,kirby,bair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
2883,dr_mario,kirby,uair,implemented,untested,True,common-aerial,,[]
2884,dr_mario,kirby,dair,implemented,untested,True,common-aerial,,[]
2885,dr_mario,bowser,nair,implemented,untested,True,common-aerial,,[]
2886,dr_mario,bowser,fair,implemented,untested,True,common-aerial,,[]
2887,dr_mario,bowser,bair,implemented,untested,True,common-aerial,,[]
2888,dr_mario,bowser,uair,implemented,untested,True,common-aerial,,[]
2889,dr_mario,bowser,dair,implemented,untested,True,common-aerial,,[]
2890,dr_mario,link,nair,implemented,untested,True,common-aerial,,[]
2891,dr_mario,link,fair,implemented,untested,True,common-aerial,,[]
2892,dr_mario,link,bair,implemented,untested,True,common-aerial,,[]
2893,dr_mario,link,uair,implemented,untested,True,common-aerial,,[]
2894,dr_mario,link,dair,implemented,untested,True,link-down-bounce,,[]
2895,dr_mario,luigi,nair,implemented,untested,True,common-aerial,,[]
2896,dr_mario,luigi,fair,implemented,untested,True,common-aerial,,[]
